efield[V/m]_vs_energy[eV]
Ar
-----------------------
3.25767000E+00	0
4.26003000E+00	0
5.26239000E+00	0
6.76593000E+00	0
8.77065000E+00	0
1.15271400E+01	0
1.47848100E+01	0
1.92954300E+01	0
2.50590000E+01	0
3.25767000E+01	0
4.26003000E+01	0
5.26239000E+01	0
6.76593000E+01	0
8.77065000E+01	0
1.15271400E+02	0
1.47848100E+02	0
1.92954300E+02	0
2.50590000E+02	0
3.25767000E+02	0
4.26003000E+02	0
5.26239000E+02	0
6.76593000E+02	0
8.77065000E+02	0
1.15271400E+03	0
1.47848100E+03	0
1.92954300E+03	0
2.50590000E+03	0
3.25767000E+03	0
4.26003000E+03	0
5.26239000E+03	0
6.76593000E+03	0
8.77065000E+03	0
1.15271400E+04	0
1.47848100E+04	0
1.92954300E+04	0
2.50590000E+04	0
3.25767000E+04	0
4.26003000E+04	0
5.26239000E+04	0
6.76593000E+04	0
8.77065000E+04	0
1.15271400E+05	0
1.47848100E+05	0
1.92954300E+05	0
2.50590000E+05	0
3.25767000E+05	0
4.26003000E+05	17.4766668805
5.26239000E+05	71.5844045919
676593	276.6873601081
877065	927.966329063
1152710	2708.7445067235
1478480	6115.6367929501
1929540	12778.8464733048
2505900	23719.6900039406
3257670	40699.0178488089
4260030	66227.613155324
5262390	93702.4337770606
6765930	136917.192682144
8770650	196140.217666414
11527100	280740.424728974
14784800	376281.99926014
19295400	500881.371010764
25059000	644022.064949649
32576700	803650.667272023
42600300	974492.157803806
52623900	1106135.43073062
67659300	1246753.24675325
87706500	1356159.37538728
115271000	1412794.13089388
147848000	1402288.13386805
192954000	1329783.76791584
250590000	1217806.67807826
-----------------------

efield[V/m]_vs_eta[1/m]
Ar
COMMENT: dummy
-----------------------
0.0             0.0
-----------------------
